word,emotions
wzrok,1
wzrok bazyliszek,1
wzrokowiec,0
wzrosnąć,1
wzrostowy,0
wzruszający,1
wzruszeniowy,0
wzruszyć,1
wzwód,0
wzór,1
wzór kulturowy,0
wzór matematyczny,0
wódeczka,1
wódka,0
wódz,0
wójtostwo,0
wójtowy,0
wór,1
wóz opancerzyć,0
wózkarnia,0
wózkarz,0
wózkownia,0
wózkowy,0
wół,0
wół roboczy,1
wąchacz,1
wąchać,1
wądołek,0
wądół,0
wągier,0
wągr,0
wągrowaty,1
wąsacz,1
wąsal,1
wąsalowaty,0
wąsatka,0
wąsatkowaty,0
wąsaty,1
wąski,1
wąskie gardło,1
wąskobiodry,0
wąskolistny,0
wąskonosy,0
wąskopasmowy,0
wąskopienny,0
wąskopyskowaty,0
wąskotorowy,0
wąsonóg,0
wąsoraczki,0
wąsówka,0
wątlik charłać,0
wątlik punktować,0
wątlutki,1
wątpić,1
wątpliwy,1
wątrobiarz,1
wątrobowiec,0
wątło,1
wątłość,1
wątły,1
wąwozik,0
wąwóz,0
wąziuchny,0
wąziuteńki,0
wąziutki,0
wąż,1
wąż trzcinowy,0
wędkarstwo,0
wędkarz,0
wędkować,0
wędliniarnia,0
wędliniarstwo,0
wędrowniczy,0
wędrowność,0
wędrowny,0
wędzarnia,0
węgiel,0
węgierski,0
węgieł,0
węglarek dębowy,0
węglarnia,0
węglarz,0
węglisty,0
węglopochodny,0
węglówka,0
węgorek,0
węgorek chryzantemowiec,0
węgorek niszczyk,0
węgorek octowy,0
węgorek pszeniczny,0
węgorek sosnowiec,0
węgorek truskawkowiec,0
węgornica,0
węgorz,0
węgorz amerykański,0
węgorz australijski,0
węgorz europejski,0
węgorz japoński,0
węgorz nowozelandzki,0
węgorz żółty,0
węgorzowaty,0
węgorzowy,0
węgorzyca,0
węgrzynek,0
węszyć,1
węzeł,1
węzeł Hunter,0
węzeł Ranviera,0
węzeł babski,1
węzeł betoniarski,0
węzeł bramszotowy,0
węzeł drogowy,0
węzeł fala,0
węzeł flagowy,0
węzeł gordyjski,1
węzeł holowniczy,0
węzeł knagowy,0
węzeł komunikacyjny,0
węzeł krzyżowy,0
węzeł księcia Albert,0
węzeł masztowy,0
węzeł potrójny,0
węzeł prosty,0
węzeł płaski,0
węzeł ratowniczy,0
węzeł refowy,0
węzeł rybacki,0
węzeł skrajny tatrzański,0
węzeł szotowy,0
węzeł tkacki,0
węzeł transportowy,0
węzeł windsorski,0
węzeł wstępować,0
węzeł zderzakowy,0
węzeł zwyknąć,0
węzeł złodziejski,0
węzeł żeglarski,0
węzełkowy,0
węzina,0
węzławcowaty,0
węzławiec walcowaty,0
węzłowaty,1
węzłowy,0
węże i drabiny,0
węże morski,0
węże nitkowaty,0
węże właściwy,0
węże ziemny,0
wężojad,0
wężojad blady,0
wężojad brązowoszyi,0
wężojad ciemny,0
wężojad czubaty,0
wężojad falisty,0
wężojad krótkosterć,0
wężojad szarolicy,0
wężorybowaty,0
wężowaty,1
wężowidło,0
wężowidło białawy,0
wężowisko,1
wężownik,0
wężowy,1
wężowłosy,0
węży,0
wężyk,0
wężykowaty,0
wężówka,0
władca,0
władca absolutny,0
władca pustynia,0
władczość,1
władczy,1
władność,0
władny,1
włady,0
władyka,0
władza,1
władza ludowy,0
władza rodzicielski,0
władza suwerenny,0
władza wykonawczy,0
władza zwierzchni,0
władzuchna,1
włamanie,1
włamać,1
włamywacz,1
włamywacz komputerowy,0
własnoręczność,1
własnoręczny,0
własnowolny,1
własnościowość,0
własnościowy,0
własnościówka,0
własność,0
własność intelektualny,0
własność przemysłowy,0
własny,1
własny kit,1
własowiec,0
właz,0
włazić,1
właściciel ziemski,0
właścicielstwo,0
właściwość,1
właściwość chemiczny,0
właściwość rzeczowy,0
właściwy,1
włochacz,1
włochatka,0
włochatka mały,0
włochatka zwyczajny,0
włochatkowaty,0
włochaty,1
włodarzyć,0
włos,0
włosiany,0
włosienny,0
włosień,0
włosień kręty,0
włosień spiralny,0
włosisko,0
włosisty,0
włoski,0
włoskowiec różyca,0
włoskość,0
włosogłówka,0
włosowaty,0
włosowina,0
włościanin,0
włościański,0
włościaństwo,0
włośniak,0
włość,1
włożyć,0
włożyć między bajka,1
włócznik,0
włóczykij,1
włóczyć,1
włóczyć się,1
włóczęga,1
włóczęgowski,1
włóka,0
włókienko,0
włókienko kurczliwy,0
włókienkowaty,0
włókienkowy,0
włókiennictwo,0
włókiennik,0
włókniak,0
włókniak miękki,0
włókniak młodzieńczy nosogardło,0
włókniak twardy,0
włókniarz,0
włóknieć,0
włóknisty,1
włókno,0
włókno kolagenowy,0
włókno węglowy,0
włóknodajny,0
włóknowy,0
włączać,0
włączać się,1
włączyć,0
włączyć się,1
wścibski,1
wścibskość,1
wścibstwo,1
wściekać,1
wściekać się,1
wściekleł,1
wścieklica,0
wścieklica Sabuleta,0
wścieklica Schencki,0
wścieklica dorodny,0
wścieklica marszczysty,0
wścieklica podobny,0
wścieklica płatkorożnć,0
wścieklica szorstki,0
wścieklica uszatka,0
wścieklica zwyczajny,0
wściekłość,1
wściekły,1
wściekły pies,0
wślizg,0
wżera,0
x,0
yacht-club,0
yachting,0
yakali,0
yakuza,1
yard,0
yd²,0
yd³,0
yetć,0
york,0
yorkshire,0
yorkshire terrier,0
yuan,0
yuppi,0
yuppie,1
z Bożej łaski,1
z amerykański,0
z angielski,0
z anglosaski,0
z arabski,0
z białoruski,0
z chłopski,1
z cudzoziemski,0
z cygański,0
z czapa,1
z dawny,0
z dupa,1
z europejski,0
z grubej rura,1
z kosmos,1
z krwi i kość,1
z lekki,1
z nieprawego łoże,1
z piekła ród,1
z pieprzyk,1
z prawdziwego zdarzyć,1
z ukosy,0
za darmy,1
za frea,1
za friko,1
zaabonować,0
zaabsorbować,1
zaadoptować,1
zaaferowanie,1
zaaferować,1
zaaferować się,1
zaakcentowany,0
zaaklimatyzować,0
zaaklimatyzować się,1
zaambarasować,1
zaambarasować się,1
zaangażować,1
zaangażować się,1
zaaportować,0
zaatakować,1
zaatlantycki,0
zaawansowanie,0
zaawansowany,1
zababrać,1
zababrać się,1
zabacować,0
zabaczać,0
zabaczyć,0
zabajdurzyć,1
zabajdurzyć się,1
zabajerować,1
zabaletować,1
zabalować,1
zabarwiać,1
zabarwiać się,1
zabarwienie,0
zabarwiony,0
zabarwić,1
zabarwić się,1
zabarwnica,0
zabawa,1
zabawa oczepinowy,0
zabawa w doktór,0
zabawa w domowy,0
zabawa weselny,0
zabawiać,1
zabawiać się,1
zabawić,1
zabawić się,1
zabawka,1
zabawność,1
zabawny,1
zabawowy,1
zabazgrać,1
zabazgrolić,1
zabazgrywać,1
zabałaganiać,1
zabałaganiać się,1
zabałaganić,1
zabałaganić się,1
zabeczeć,1
zabezpieczenie akcyzowy,0
zabezpieczyć,1
zabełtać,1
zabełtać się,1
zabiedzić,1
zabiegać,1
zabiegliwy,1
zabiegowy,0
zabiegówka,0
zabiegły,1
zabielać,0
zabieleć,0
zabielić,0
zabierzowski,0
zabijaka,1
zabijać,1
zabijać czas,1
zabijać klin,1
zabijać się,1
zabijać ćwiek,1
zabijać śmiech,1
zabitka,0
zabiwakować,1
zabić,1
zabić czas,1
zabić klin,1
zabić się,1
zabić ćwiek,1
zabić śmiech,1
zabobonność,1
zabobonny,1
zaborca,1
zaborczy,1
zaborowy,1
zaborski,0
zabrudzić,1
zabsolutyzować,0
zabudowa,0
zabudowanie,0
zabujać,1
zabujać się,1
zabulić,1
zaburzenia ruchowy,0
zaburzyć,0
zabytkowość,1
zabytkowy,1
zabójca,1
zabójczość,1
zabójczy,1
zabójstwo,1
zabór,1
zabłyszczeć,1
zabłąkany,1
zacementować,1
zacementować się,1
zachcianka,1
zachciewajka,1
zachciewać się,1
zachcieć się,1
zachlipać,1
zachodni goryl nizinny,0
zachodnioazjatycki,0
zachodniobałtyjski,0
zachodnioeuropejski,0
zachodniopolski,0
zachodniosłowiański,0
zachodniość,0
zachodzić,1
zachodzić za skóra,1
zachorowalność,1
zachowanie,0
zachowanie ludyczny,0
zachowaniowy,1
zachowawczy,1
zachowek,0
zachrapać,0
zachrypnąć,0
zachwalacz,1
zachwianie gospodarczy,1
zachwiać,1
zachwycający,1
zachwycać,1
zachwycać się,1
zachwycić,1
zachwyt,1
zachyłek gruszkowaty,0
zachyłek łonowy,0
zachyłka,0
zachód,0
zachęcający,1
zachęta,1
zachłanność,1
zachłanny,1
zachłysnąć,0
zachłyst,1
zaciekawiać się,0
zaciekawienie,1
zaciekawić,1
zaciekawić się,0
zaciekłość,1
zaciekły,1
zaciemniać,0
zacienić,0
zacierać,1
zacień,0
zacinać,1
zacinać się,1
zacios,0
zaciosać,1
zacisze,1
zaciszność,1
zaciszny,1
zaciukać,1
zaciukiwać,1
zaciąć,1
zaciąć się,1
zaciążny,0
zacięcie,0
zacięty,1
zaciężny,0
zacność,1
zacny,1
zacofanie,1
zacofaniec,1
zacofany,1
zaczadzieć,1
zaczarowany,1
zaczekać,0
zaczepiać,1
zaczepienie,0
zaczepność,1
zaczepny,1
zaczerwienić,1
zaczyn,0
zaczynić,0
zaczytać,1
zaczytać się,1
zaczytywać,1
zaczytywać się,1
zaczątek,1
zaczątkowy,0
zacząć,0
zacząć się,0
zadanie,0
zadaniowy,0
zadartonosy,0
zadateczek,0
zadatek,0
zadawać soba,0
zadać soba,0
zadbać,1
zadeszczony,1
zadomawiać się,0
zadomka,0
zadomka leśny,0
zadomka polny,0
zadowalający,1
zadowalać,1
zadowolić,1
zadowolony,1
zadośćuczynienie,1
zadra,1
zadrażniać,1
zadrażnienie,1
zadrażnić,1
zadriftować,0
zadrowaty,0
zadruga,0
zadruk,0
zadrwić,1
zadrzechnia,0
zadrzechnia czarnorogi,0
zadrzechnia fioletowy,0
zadrzemać,0
zadrzewić,0
zadrzeć,0
zadsorbować,0
zadsorbować się,0
zadufanie,1
zadufaność,1
zadufany,1
zadufały,1
zadufek,1
zadupie,1
zadurzyć,1
zaduszkowy,1
zaduszny,0
zadychra,0
zadychra pospolity,0
zadychra północny,0
zadymać,1
zadymiarz,1
zadymiać,0
zadymiać się,0
zadymiony,0
zadymić,1
zadymić się,1
zadyszeć,1
zadyszka,0
zadziałać,1
zadzierka,0
zadzierzysty,1
zadzierżystość,1
zadzierżysty,1
zadziobać,1
zadziobywać,1
zadziora,1
zadziorek,0
zadziorność,1
zadziorny,1
zadziwić,1
zadąsać się,1
zadęcie,1
zadłużyć,1
zadżumiony,1
zaewidencjonować,0
zafakturować,0
zafoliować,1
zagadka,0
zagadkowy,1
zagajnik,0
zagarnięcie mienie,1
zagasać,1
zagasić,1
zagasnąć,1
zagaszać,1
zaginiony,1
zaginięcie,0
zagięcie,0
zagmatwany,1
zagniewany,1
zagon,0
zagonek,0
zagonik,0
zagonowiec,0
zagorzeć,1
zagotować,0
zagranica,0
zagraniczniak,1
zagranicznik,0
zagraniczny,0
zagranie,0
zagrać,1
zagrażać,1
zagrobny,0
zagrobowy,0
zagroda,0
zagroda minowy,0
zagrodnik,0
zagrodowiec,0
zagrozić,1
zagrożenie,1
zagrypiony,1
zagrywka,0
zagryzać,1
zagryzmalać,1
zagryzmolić,1
zagryźć,1
zagrzebać,1
zagrzebka,0
zagrzebka pospolity,0
zagrzybić,1
zagródka,0
zagubiony,1
zagubić,1
zagęszczać,1
zagęszczać się,1
zagęścić,1
zagęścić się,1
zagłada,1
zagłówka,0
zagłębie,0
zagłębienie,0
zagłębiowski,0
zahamowanie,1
zahandlować,1
zahangarować,0
zahartować,1
zahipnotyzowany,1
zahukany,1
zaibats,0
zaigrać,1
zainseminować,0
zainspirować,1
zainteresowanie,1
zainteresowany,0
zainteresować,0
zainteresować się,0
zair,0
zaiskrzeć,1
zaiskrzeć się,0
zaistnieć,0
zajad,0
zajadać,1
zajadać się,1
zajadek,0
zajadek domowy,0
zajadkowaty,0
zajawka,1
zajazd,0
zajdyta,0
zajezdnia,0
zajeść,1
zajeść się,1
zajmować,1
zajmujący,1
zajob,1
zając,0
zającokształtny,0
zającowaty,0
zająkiwać się,1
zająkliwy,1
zająć,0
zajęczak,0
zajęczy,1
zajętość,1
zajęty,1
zajść,1
zajść w ciążyć,0
zajść w głowa,0
zajść za skóra,1
zakalcowaty,1
zakamarek,1
zakamieniałość,1
zakamieniały,1
zakapior,1
zakasować,1
zakasowywać,1
zakat,0
zakatarzyć,1
zakatrupiać,1
zakatrupić,1
zakazany,1
zakazowy,1
zakać,0
zakała,1
zakichany,1
zakimać,0
zakisić się,1
zakisnąć,1
zaklaskać,0
zakleić,0
zaklejać,0
zakleśń,0
zakliczyński,0
zaklimatyzować,0
zaklimatyzować się,1
zaklinacz,0
zaklinacz węży,0
zaklinaczka,0
zakliniec,0
zakliniec mniejszyć,0
zakliniec wiosenny,0
zaklęsnąć,0
zaklęsłość,0
zakochany,1
zakochać,1
zakochać się,1
zakochiwać się,1
zakombinować,1
zakompostować,0
zakon,0
zakon benedyktyński,0
zakon czynny,0
zakon franciszkański,0
zakon klauzurowy,0
zakon klerycki,0
zakon kontemplacyjny,0
zakon krzyżacki,0
zakon mendykancki,0
zakon mniszy,0
zakon mniszyć,0
zakon męski,0
zakon rycerski,0
zakon szpitalny,0
zakon świecki,0
zakon żebraczyć,0
zakon żebrzeć,0
zakon żeński,0
zakonniczka,0
zakonnik,0
zakonny,0
zakontyngentować,0
zakopić,0
zakordonowy,0
zakorek czarny,0
zakos,0
zakoł,0
zakołysać,0
zakończyć,1
zakpić,1
zakrapiać,1
zakres,0
zakres dynamiki dźwięk,0
zakreślać,0
zakreślić,0
zakroczymski,0
zakrwawić,1
zakrystia,0
zakrystian,0
zakryty,0
zakrywka,0
zakrzepić,0
zakrzepnąć,1
zakrzepowy,0
zakrzewski,0
zakrztusić,0
zakrzywiony,0
zakręcik,0
zakręcony,1
zakręt,1
zakręt śmierć,1
zaktywizować,1
zaktywizować się,1
zakulisowy,1
zakumulować,0
zakumulować się,0
zakupić,1
zakupny,0
zakupy,0
zakupywać,0
zakuta pałać,1
zakuty,1
zakuty łeb,1
zakwasić,0
zakwaterowanie,0
zakwaterować,0
zakwaterowywać,0
zakwitać,1
zakwitnąć,1
zakātona,0
zakąska,0
zakątek,1
zakład,0
zakład ciesielski,0
zakład energetyczny,0
zakład farmaceutyczny,0
zakład handicap,0
zakład karny,0
zakład komunalny,0
zakład mleczarski,0
zakład opieki zdrowotny,0
zakład pogrzebowy,0
zakład poprawczy,0
zakład praca,0
zakład produkcyjny,0
zakład przemysłowy,0
zakład przyrodoleczniczy,0
zakład szewski,0
zakład ubezpieczyć,0
zakład usług komunalny,0
zakład wzajemny,0
zakład zamknięty,0
zakładka,0
zakładnictwo,1
zakładnik,0
zakładowy,0
zakładzik,0
zakłamany,1
zakłopotanie,1
zakłopotany,1
zakłuć w oko,1
zakłócić,1
zalany,1
zalapisować,0
zalać,1
zalać się,1
zalecać,1
zalecać się,0
zalecić,1
zalecić się,1
zaleczać,1
zaleczyć,1
zaległość,1
zaległy,1
zalesienie,0
zalesić,0
zaleszczotek,0
zalewa,1
zalewać,1
zalewać się,1
zalewisko,0
zalewny,0
zależność,1
zależność gospodarczy,0
zależny,1
zaliczalny,1
zaliczenie pocztowy,0
zaliczka,0
zaliczka alimentacyjny,0
zalkilować,0
zalodzony,0
zalotka,0
zalotka białoczelny,0
zalotka czerwonawy,0
zalotka spłaszczyć,0
zalotka torfowcow,0
zalotka wielki,0
zalotka wątpliwy,0
zalotnica,1
zalotnik,1
zalotny,1
zaludnienie,0
zaludnić,0
zalutować,1
zalążek,1
zalążkowość,0
zalążkowy,0
zalęknienie,1
zalękniony,1
zamachowiec,1
zamachowiec-samobójca,1
zamagnetyzować,1
zamanewrować,1
zamartwica,0
zamarznąć,1
zamarzyć,1
zamarzyć się,1
zamaskowany,1
zamaszysty,1
zamawiaczka,0
zamazany,1
zamczysko,1
zamek,0
zamek błyskawiczny,0
zamek na lód,1
zamek na piasek,1
zamiana,0
zamiejscowy,0
zamienialny,0
zamieniać,0
zamienić,0
zamienny,0
zamierzchłe czas,1
zamierzchłość,1
zamierzchły,0
zamierzyć,1
zamieszanie,1
zamieszać,1
zamieszać się,1
zamieszczać,0
zamieszkany,0
zamieszkać,0
zamieszkały,0
zamieszki,1
zamieścić,0
zamigotać,1
zamiłowanie,1
zamknięcie,1
zamkniętość,1
zamknięty,1
zamknięty w soba,1
zamkowy,0
zamocowywać,0
zamoknąć,1
zamordować,1
zamordować się,1
zamordowywać,1
zamordowywać się,1
zamordysta,1
zamotać,1
zamożn,1
zamożność,1
zamożny,1
zamrażalnia,0
zamrażalnictwo,0
zamrożenie cen i płaca,0
zamrożenie cena,0
zamrożenie płaca,0
zamrożenić,1
zamrożone zosić,0
zamrzeć,1
zamszowaty,0
zamszowy,0
zamtuz,0
zamustrować,0
zamustrować się,0
zamówienie,0
zamówienie publiczny,0
zamówienie sektorowy,0
zamówić,1
zamącać,1
zamącić,1
zamącić się,1
zamążpójście,0
zamęt,1
zamęście,0
zamężny,0
zanalizować,0
zaniechać,1
zanieczyścić,1
zaniedbanie,1
zaniedbany,1
zaniedbywać,1
zaniepokoić,1
zaniepokojenie,1
zanik,1
zanik mięśniowy,0
zanik mięśny,0
zanklasa,0
zanocować,0
zantagonizować się,1
zantropomorfizować,0
zaoczność,0
zaoczny,0
zaodrzański,0
zaogniony,1
zaokrąglić,0
zaokrętować się,0
zaokularować,0
zaopatrzenie emerytalny,0
zaopatrzenie materiałowy,0
zaopatrzeniowiec,0
zaopatrzyć,0
zaopiekować się,1
zaorać,0
zaostrzyć,1
zaowocować,1
zapachowy,0
zapadalność,1
zapadlina,0
zapadlisko,0
zapadlisko tektoniczny,0
zapadowy,0
zapadły kit,1
zapalać,1
zapalać się,1
zapalczy,0
zapalczywość,1
zapalczywy,1
zapaleniec,1
zapalić,1
zapalić się,1
zapalność,1
zapalny,1
zapalony,1
zapamiętanie,1
zapamiętały,1
zapaprać,1
zapas,1
zapas materiałowy,0
zapasik,1
zapasowy,0
zapasy,0
zapatrzyć,1
zapatysta,0
zapał,1
zapaśnictwo,0
zapaść,1
zapaść gospodarczy,1
zapaść kredytowy,1
zapchajdziura,1
zaperzyć,1
zapiecek,0
zapiecowy,1
zapiekły,1
zapierać,1
zapierać się,1
zapiewajło,1
zapijaczyć,1
zapijać,1
zapijać się,1
zapis,0
zapisodawca,0
zapity,1
zapić,1
zaplanować,1
zaplecze,1
zaplecze gastronomiczny,0
zaplecze sanitarny,0
zaplecze socjalny,0
zapleśnieć,1
zaplonkować,1
zapluty karzeł reakcja,1
zapobiec,1
zapobiegawczy,1
zapobiegać,1
zapobiegliwość,1
zapobiegliwy,1
zapobieżeć,1
zapole,0
zapominalski,1
zapominalskość,1
zapominalstwo,1
zapominać,1
zapomnienie,1
zapomnieć,1
zapomoga,1
zapora,1
zapora drewniano-ziemny,0
zapora drutowy,0
zapora elektryzować,0
zapora fortyfikacyjny,0
zapora inżynieryjny,0
zapora minowy,0
zapora przeciwczołgowy,0
zapora przeciwdesantowy,0
zapora przeciwpancerny,0
zapora przeciwpiechotny,0
zapora przeciwtransportowy,0
zapora przenośny,0
zapora specjalnego przeznaczyć,0
zapora stały,0
zapora wodny,0
zapora ziemny,0
zaporowy,1
zapotnieć,1
zapotrzebowanie,0
zapotrzebować,0
zapowiedź,1
zapowietrzyć,1
zapracować,1
zapraska,0
zapraszający,1
zaprawa,0
zaprawa klejowy,0
zaprawny,1
zaprać,1
zaprenumerować,0
zaprojektować,0
zaproszony,1
zaprzaniec,1
zaprzeczyć,1
zaprzedaniec,1
zaprzeszłość,0
zaprzeszły,0
zaprzeć,1
zaprzeć się,1
zaprzyjaźniony,1
zaprzysiężony,1
zaprząg,0
zaprzęga,0
zapuchnąć,0
zapudłować,1
zapunktować,1
zapunktowywać,1
zapusty,0
zapuszczański,0
zapuszkować,1
zapuścić,1
zapychacz,0
zapyzieć,1
zapóźnienie,1
zapóźniony,1
zapęd,1
zapładniacz,1
zapładniać,0
zapłakany,1
zapłakać,1
zapłata,0
zapłocie,0
zapłodnić,1
zapłotki,0
zarabiać,1
zarabiać się,1
zaradczy,1
zaradność,1
zaradny,1
zaranie,0
zaranny,0
zarastać,1
zaraza,1
zaraza morowy,0
zarazek,0
zarazić,1
zarazić się,1
zarażać,1
zarażać się,1
zarchiwizować,0
zarchiwizować się,0
zardzewieć,1
zarobaczać,1
zarobaczać się,1
zarobaczyć,1
zarobaczyć się,1
zarobek,0
zarobić,1
zarobić się,1
zarobki,0
zarobkowość,0
zarobkowy,1
zarodek,1
zarodkowy,0
zarodnikować,0
zarodnikowiec,0
zarodziowiec,0
zarodziowy,0
zaropieć,0
zarosnąć,1
zarozumialec,1
zarozumialstwo,1
zarozumiałość,1
zarozumiały,1
zaroślarka pospolity,0
zaroślarkowaty,0
zaroślowy,0
zarośnięcie dróg żółciowy,0
zarośnięcie dwunastnica,0
zarośnięcie jelita gruby,0
zarośnięcie nozdrzy tylny,0
zarośnięcie przewodów żółciowy,0
zarumieniać,1
zarumieniać się,1
zarumienieć,0
zarumienieć się,0
zarumienić,1
zarumienić się,1
zarusztować,0
zarusztować się,0
zarusztowywać,0
zarybek,0
zarybienie,0
zaryczeć,1
zaryczeć się,1
zarykiwać,1
zarykiwać się,1
zarysowany,0
zarysować,1
zarysowywać,1
zarzecze,0
zarzewie,1
zarznąć,1
zarzut,1
zarzygać,1
zarzygać się,1
zarzygiwać,1
zarzygiwać się,1
zarzynać,1
zarzynać się,1
zarząd,0
zarząd miejski,0
zarządzający,0
zarządzalny,0
zarządzać,0
zarządzić,1
zarówny,0
zaróść,1
zaróżowieć,0
zaróżowić,1
zarąbać,1
zarąbywać,1
zarębski,0
zaręczać,1
zaręczyny,0
zaręczyć,1
zarżnąć,1
zarżnąć się,1
zasada,1
zasada domniemania niewinność,0
zasada pomocniczość,0
zasadnicza szkoła zawodowy,0
zasadniczość,1
zasadniczy,1
zasadność,1
zasadny,1
zasadotwórczy,0
zasadowy,0
zasadzka,1
zasapany,1
zaschnąć,1
zasiadywać,1
zasiadywać się,1
zasiarczyć,0
zasiać,1
zasiedziałość,1
zasiedzieć,1
zasiedzieć się,1
zasieka,0
zasieki,0
zasiew,0
zasiewek,0
zasinieć,1
zasiąg,0
zasięg,0
zasięg dysjunktywny,0
zasięgać język,1
zasiłek,0
zasiłek celowy,0
zasiłek chorobowy,0
zasiłek okresowy,0
zasiłek opiekuńczy,0
zasiłek osiedleniowy,0
zasiłek pielęgnacyjny,0
zasiłek pogrzebowy,0
zasiłek porodowy,0
zasiłek rodzinny,0
zasiłek stały,0
zasiłek wychowawczy,0
zasiłkobiorca,0
zaskakiwać,1
zaskarżalność,0
zaskarżalny,1
zaskarżać,1
zaskarżyć,1
zaskoczyć,1
zaskorupieć,1
zaskrońcowaty,0
zaskutkować,1
zaskórniak,1
zaskórnik,0
zaskórny,0
zasmarkaniec,1
zasmarkany,1
zasnąć,1
zasnąć na wiek,1
zasobnia,0
zasobnik,0
zasobność,1
zasobny,1
zasobożerność,1
zasoby ludzki,0
zasoby operatywny,0
zasoby przemysłowy,0
zasolić,0
zaspa,0
zaspany,1
zaspawać,1
zaspać,1
zaspokoić,1
zasraniec,1
zasraność,1
zasrany,1
zastanawiający ,1
zastany,0
zastaw hipoteczny,0
zastaw rejestrowy,0
zastawca,0
zastawiać,1
zastawiać się,1
zastawiać stół,0
zastawić,1
zastawić się,1
zastawić stół,0
zastawny,0
zastałość,1
zastały,1
zastoina,0
zastoisko,0
zastojowy,0
zastosowalny,1
zastrachany,1
zastraszający,1
zastratyfikować,0
zastrugać,0
zastrzałowy,0
zastygnąć,1
zastój,1
zastój żylny,0
zastąpić,1
zastęp,0
zastęp ratowniczy,0
zastępczy,0
zasuszać,1
zasuszyć,1
zasychać,1
zasypiać,1
zaszczekać,0
zaszczepiciel,0
zaszczytność,1
zaszczytny,1
zaszeregować,0
zaszeregowywać,0
zaszewka,0
zaszkodzić,1
zaszlachtować,1
zaszlochany,1
zaszpachlować,0
zaszłość,1
zaszły,0
zasób,0
zasądzalny,1
zasępić,1
zasępić się,1
zasłabnąć,0
zasłona,0
zasłona dymny,1
zasłonakowaty,0
zasłużyć,1
zatabaczyć,1
zataczać,0
zataczać krąg,1
zataczać kręg,0
zatapiacz,0
zatapiać,1
zatapiać się,1
zatarga,1
zataszczyć,1
zatoczek Rossmässler,0
zatoczek białawy,0
zatoczek białowargi,0
zatoczek gładki,0
zatoczek lśnić,0
zatoczek malutki,0
zatoczek moczarowy,0
zatoczek ostrokrawędzisty,0
zatoczek pospolity,0
zatoczek przybrzeżny,0
zatoczek rogowy,0
zatoczek skręcić,0
zatoczek spłaszczyć,0
zatoczek wieloskrętny,0
zatoczek łamliwy,0
zatoczka,0
zatoczkowaty,0
zatoczyć,0
zatoczyć krąg,0
zatoczyć kręg,0
zatoka,0
zatoka esowaty,0
zatoka jamisty,0
zatoka niżowy,0
zatonąć,1
zatopiona depresja,0
zatopić,1
zatopić się,1
zator,1
zator płucny,0
zatorowość,0
zatorowość płucny,0
zatracić,1
zatracony,1
zatrata,1
zatroskanie,1
zatroskany,1
zatrucie pokarmowy,0
zatrudnialność,0
zatrudnienie,0
zatrudniony,0
zatrudnić się,0
zatruwacz,1
zatruć,0
zatrważający,1
zatrwożyć,1
zatrzeć,1
zatrzymany,0
zatrzęsienie,1
zatrąbić,0
zatwardzialec,1
zatwardzieć,1
zatyczkowiec,0
zatynkować,0
zatył,0
zatęchnąć,1
zatłoczyć,1
zatłuścić,1
zaufany,1
zauroczyć,1
zaurokton,0
zauropod,0
zauropodomieć,0
zauropodomorfa,0
zauropsyd,0
zauropteryg,0
zaurozucha,0
zausznik,1
zauważalnia,1
zauważalność,1
zauważalny,1
zaułek,1
zawada,1
zawadiacki,1
zawadiactwo,1
zawadiaka,1
zawadzik leśniczka,0
zawalidroga,1
zawalisko,1
zawartość,0
zawartość cukru w cukrzer,1
zawał blady,0
zawał mięśnia sercowy,0
zawał serce,0
zawała,0
zawałowiec,0
zawetować,0
zawiadowca,0
zawiany,1
zawierać,1
zawierucha,1
zawiesinowy,0
zawiesista,0
zawiesisty,0
zawikłać,1
zawilgotnieć,1
zawirowanie gospodarczy,1
zawisakowaty,0
zawisnąć,0
zawistnik,1
zawistność,1
zawistny,1
zawisłość,1
zawiłość,1
zawiły,1
zawiść,1
zawlec,1
zawlec się,1
zawlekać,1
zawlekać się,1
zawoalować,1
zawodnica świerkowy,0
zawodnik,1
zawodność,1
zawodność państwo,0
zawodność rynek,1
zawodny,1
zawodowiec,1
zawodowo czynny,0
zawodowość,1
zawodowstwo,1
zawodowy,1
zawodzić,1
zawodówka,0
zawojować,0
zawołanie,0
zawołany,1
zawrotność,1
zawrotny,0
zawroty głowa,0
zawrzeć,1
zawrót,0
zawrót głowa,1
zawstydzający,1
zawstydzić,1
zawstydzony,1
zawszela,0
zawzięty,1
zawód,1
zawójka,0
zawójka rzeczny,0
zawęźlić,0
zawężenie,1
zawłaszczyć,1
zawłoka,1
zawłotniowaty,0
zawłotniowiec,0
zazdrosny,1
zazdrościwy,1
zazdrośnik,1
zazdrość,1
zaziajany,1
zazieleniać,1
zazieleniać się,0
zazielenieć,1
zazielenić,1
zazielenić się,1
zaziemski,1
zazierać,0
zaziębiony,0
zazuleńka,1
zaćmieniowy,0
zaćwierkać,1
załadowca,0
załadownia,0
załamanie,1
załamanie gospodarczy,1
załamać,0
załamek,0
załatwiacz,1
załgany,1
załgać,1
załgać się,1
załgiwać,1
załgiwać się,1
załoga,0
załogant,0
załomek,0
załomisko,0
załomić,0
założenie parkowy,0
założycielski,0
załzawiony,1
zaścianek,1
zaściankowość,1
zaściankowy,1
zaślepienie,1
