link,dodane-data,id,title,category-tree-item,user-profile-link,filters,description,pay_low,pay_high,pay_currency,pay_period,Lokalizacja,Wymiar pracy,Typ umowy,user-profile-link-hash
https://www.olx.pl/oferta/praca/nauczyciel-wspolorganizujacy-pedagog-specjalny-navigo-warszawa-CID4-IDUyexV.html,2023-05-14, 835633888,Nauczyciel współorganizujący / pedagog specjalny - Navigo Warszawa,Strona główna/Praca/Edukacja/Szkolnictwo/Szkolnictwo - Mazowieckie/Szkolnictwo - Warszawa/Szkolnictwo - Bemowo,https://www.olx.pl/oferty/uzytkownik/Ff7js/,Odpowiednie doświadczenie zawodowe,"Rozwijamy się i poszukujemy osób do zespołu! Może szukamy właśnie Ciebie?Autorska Szkoła Podstawowa Navigo Warszawa zatrudni nauczyciela wspomagającego / pedagoga specjalnego w nowym roku szkolnym 2023/24. O nas:Navigo Warszawa to kameralne miejsce, inspirowane fińskim modelem edukacyjnym. Jesteśmy szkołą środka, która łączy zalety edukacji alternatywnej i systemowej. Od września 2023 będziemy w Nowych Babicach, pod Warszawą (ul. Lwowska). Jesteśmy członkiem prywatnej sieci szkół Navigo: www.navigo.szkola.pl / FB: facebook.com/navigowarszawaJeżeli jesteś osobą, która:ma wykształcenie kierunkowe (lub jest w trakcie nabywania)doświadczenie w edukacji / terapii dzieci w spectrum autyzmu,potrafi budować z dziećmi relacje oparte na szacunku i zaufaniulubi pracować w zespolenieustająco rozwija swój warsztat pracy i jest otwarta na różne wyzwania ma pasje, którymi lubi dzielić się z dziećmichce uczestniczyć we współtworzeniu wyjątkowej szkoły Dołącz do nas!Co oferujemy?Stabilność zatrudnienia - umowa o pracę na pełny etat na podstawie kodeksu pracy (w podziale na czas pracy kontaktowej oraz czas na spotkania, przygotowanie, dokumentację)Wynagrodzenie uzależnione od doświadczenia i kompetencjiWłasne miejsce do pracy, służbowy komputer, dodatkowe materiałyWsparcie w codziennej pracy, zarówno merytoryczne, jak i techniczne.Dalszy rozwój, który opiera się na wytrwałym towarzyszeniu dziecku w jego indywidualnej drodze rozwoju.Inspirujące środowisko pracy, szkolenia wewnętrzne i zewnętrzne, w tym także w ramach sieci szkół NavigoTermin zatrudnienia - od połowy sierpnia 2023Jeśli chcesz dołączyć do naszego zespołu, zapraszamy do wysłania CV.",6000.0,6900.0,zł, mies. brutto,"Warszawa, Bemowo",Pełny etat,Umowa o pracę,-2480056774458109258
https://www.olx.pl/oferta/praca/studenta-do-pomocy-w-hurtowni-zatrudnie-CID4-IDIMvYf.html,2023-05-19, 661725271,Studenta do pomocy w hurtowni zatrudnię.,Strona główna/Praca/Pozostałe oferty pracy/Pozostałe oferty pracy - Kujawsko-pomorskie/Pozostałe oferty pracy - Bydgoszcz,https://www.olx.pl/oferty/uzytkownik/21Ogl/,Doświadczenie nie jest wymagane,"Zatrudnimy osobę studiującą do pomocy w hurtowni, godziny pracy do ustalenia ( hurtownia czynna w godzinach od 8,00 do 18,00). Mile widziane prawo jazdy.",19.0,20.0,zł, godz. brutto,Bydgoszcz,Dodatkowa / sezonowa,Umowa zlecenie,251720167882131059
https://www.olx.pl/oferta/praca/animator-zabaw-w-ruciane-park-CID4-IDQzF7Q.html,2023-05-17, 776869042,Animator zabaw w Ruciane Park,Strona główna/Praca/Hotelarstwo/Obsługa hotelowa/Obsługa hotelowa - Warmińsko-mazurskie/Obsługa hotelowa - Ruciane-Nida,https://www.olx.pl/oferty/uzytkownik/1iNcQR/,Odpowiednie doświadczenie zawodowe/Praca w weekendy/Elastyczny czas pracy,"Cześć! Jesteśmy Go4 Sport. Spółka, do której należą ośrodki wypoczynkowe w malowniczych miejscach w Polsce. Obecnie posiadamy obiekty w Jastarni (Pod Cyprysami), w Rucianem Nidzie (Ruciane Park) i Ustroniu Morskim (Ustronie Park). Naszym celem jest budowanie pozytywnych doświadczeń dla naszych gości i tworzenie unikatowych miejsc do spędzania wolnego czasu dla całych rodzin, pełnych atrakcji i aktywności sportowych. Oferujemy wysoki standard zakwaterowania, znakomitą kuchnię i niespotykaną atmosferę w popularnych miejscach turystycznych w kraju, do której chce się wracać.Aktualnie do naszego ośrodka w Ruciane Nida poszukujemy animatora zabaw.Chcielibyśmy aby animator odpowiadał za :organizację różnych form spędzania czasu wolnego dzieci i młodzieżytworzenie programów animacyjnychprowadzenie zajęć ruchowych dla dzieciprowadzenie warsztatów kreatywnych i innych aktywnościdbanie o wysoki standard obsługi gościJeżeli spełniasz poniżesz wymagania:posiadasz doświadczenie w pracy animatorajesteś osoba kreatywną i dobrze zorganizowanąmasz pozytywne nastawienie i praca z dziećmi przynosi Ci satysfakcjęjesteś komunikatywny i łatwo nawiązujesz relacjeMy, w zamian oferujemy Tobie:zatrudnienie w przyjaznym miejscuwsparcie ze strony przełożonegomożliwość zdobywania cennych doświadczeńdogodne warunki pracy oraz zakwaterowanie.zatrudnienie od 01.04.2023Zapraszam do kontaktu, poznajmy się i sprawdź jakie możliwości oferujemy.",23.0,30.0,zł, godz. brutto,Ruciane-Nida,Dodatkowa / sezonowa,Umowa zlecenie,72174824082661424
https://www.olx.pl/oferta/praca/recepcjonista-recepcjonistka-vacationclub-apartments-swinoujscie-CID4-IDIAxf4.html,2023-05-09, 658866378,Recepcjonista/Recepcjonistka VacationClub Apartments Świnoujście,Strona główna/Praca/Hotelarstwo/Obsługa hotelowa/Obsługa hotelowa - Zachodniopomorskie/Obsługa hotelowa - Świnoujście,https://www.olx.pl/oferty/uzytkownik/D4IbF/,Doświadczenie nie jest wymagane/Praca zmianowa/Praca w weekendy,"VacationClub to nowatorski startup. Naszą misją jest świadczenie usług na najwyższym poziomie oraz oferowanie Gościom naszych wyjątkowych apartamentów wakacyjnych z usługami hotelowymi w najpiękniejszych polskich kurortach.Aktualnie poszukujemy kandydatów na stanowisko:Recepcjonista/Recepcjonistka VacationClub Apartments ŚwinoujścieWynagrodzenie: 3200 – 3600 zł netto (dodatkowo prowizja do 500 zł netto miesięcznie, w zależności od osiąganych wyników).Miejsce pracy: ŚwinoujścieOpis stanowiska: Osoba na tym stanowisku będzie odpowiedzialna za zapewnienie jaknajlepszej obsługi gości apartamentów VacationClub. Do codziennych obowiązkówbędzie należało meldowanie i wymeldowywanie gości, wystawianie faktur,przyjmowanie płatności, udzielanie informacji gościom o oferowanych usługach,dokonywanie rezerwacji i reagowanie na bieżące potrzeby gości. Od kandydatów oczekujemy:◾samodzielności i dobrej organizacji czasu pracy◾wysokiej kultury osobistej i pozytywnego usposobienia◾zaangażowania w pracy◾umiejętność stworzenia przyjaznej atmosfery, życzliwości i uprzejmości◾znajomość języka niemieckiego (język angielski mile widziany)◾prawo jazdy kat. B Oferujemy:◾stabilne warunki zatrudnienia w oparciu o umowę o pracę◾elastyczne godziny pracy (między 08:00 a 22:00)◾możliwość pracy w młodej i dynamicznie rozwijającej się firmie◾możliwość zdobycia doświadczenia w branży hotelarskiej/turystycznej◾możliwość rozwoju zawodowego◾zniżki na pobyty wakacyjne nad Bałtykiem i w górach◾ płatne Wellbeing Days (2 dni w roku) :) Forma zatrudnienia dostosowana do Twoich potrzeb.Osoby zainteresowane prosimy o składanie CV drogą e-mailową.Prosimy o umieszczanie klauzuli w swoim CV.""Wyrażam zgodę na przetwarzanie moich danych osobowych dlapotrzeb niezbędnych do realizacji procesu rekrutacji (zgodnie z Ustawą z dnia29.08.1997 roku o Ochronie Danych Osobowych; tekst jednolity: Dz. U. 2016 r.poz. 922).""„Wyrażam zgodę na przetwarzanie moich danych osobowych przezVacation Club 2 Sp. z o.o. Sp.k. z siedzibą w Warszawie , zawartych wprzesyłanych dokumentach aplikacyjnych, a w szczególności mojego wizerunku napotrzeby procesu rekrutacji, na który aplikuję. Jednocześnie przyjmuję do wiadomości,że powyższa zgoda może być w każdej chwili cofnięta”.",4300.0,4600.0,zł, mies. brutto,Świnoujście,Pełny etat,Umowa o pracę,-1117761756421732571
https://www.olx.pl/oferta/praca/praca-wydawanie-jedzenia-na-cieplo-pomoc-kuchenna-CID4-IDUvWwq.html,2023-05-19, 835322368,"Praca wydawanie jedzenia na ciepło, pomoc kuchenna",Strona główna/Praca/Gastronomia/Pomoc kuchenna / zmywak/Pomoc kuchenna / zmywak - Dolnośląskie/Pomoc kuchenna / zmywak - Wrocław/Pomoc kuchenna / zmywak - Krzyki,https://www.olx.pl/oferty/uzytkownik/T7p8y/,Odpowiednie doświadczenie zawodowe,"Witam. Mam do zaoferowania pracę na stanowisku wydawanie jedzienia na ciepło - pomoc kuchenna.

Praca od poniedziałku do piątku od 14:00 do 22:00. Ul. Ślężna Wrocław. Nie ma nadgodzin.

Praca podzielona jest na dwa etapy. Od godziny 14 do 18 polega na przyrządzaniu gotowych potraw i wydawaniu jedzenia ""na wynos"". Przyjmowanie zamówień odbywa się jedynie przez aplikację - nie ma tutaj kontaktu z Klientem zamawiającym. Przychodzi zamówienie na tablet i wystarczy je odgrzać i odpowiednio zapakować. Jeśli nie ma zamówień, w czasie wolnym osoba na tym stanowisku przechodzi na mycie naczyń. 

Drugi etap pracy zaczyna się o 18 do 22. Polega na przygotowywaniu półproduktów takich jak krokiety, gołąbki i inne wyroby garmażeryjne. Oczywiście nie wszystko w jednym dniu. Pod koniec pracy przychodzimy z resztą załogi na sprzątanie kuchni i przygotowanie jej pod kolejny dzień pracy. 

Opis stanowiska brzmi groźnie, ale praca nie jest trudna czy skomplikowana.

Wymagamy na tym stanowisku języka polskiego w stopniu zaawansowanym w mowie i piśmie oraz pracy na podobnym stanowisku. 

Stawka na początek to 19zł / 1h netto ""na rękę "". Po wdrożeniu się w pracę wynagrodzenie może wzrosnąć. 

W razie jakichkolwiek pytań proszę pisać.",22.0,23.0,zł, godz. brutto,"Wrocław, Krzyki",Pełny etat,Umowa zlecenie,6388339868256166219
https://www.olx.pl/oferta/praca/serwisant-wycinarek-laserowych-CID4-IDUtpek.html,2023-05-16, 834483316,Serwisant wycinarek laserowych,Strona główna/Praca/Montaż i serwis/Montaż i serwis - Wielkopolskie/Montaż i serwis - Trzcianka,http://eaglegroup.olx.pl,Odpowiednie doświadczenie zawodowe,"NASZĄ FIRMĘ TWORZĄ LUDZIE…
…młodzi i kreatywni, którzy czerpią z realizacji własnych pomysłów ogromną satysfakcję. Tym co ich łączy i sprawia, że firma to coś więcej niż miejsce pracy jest chęć tworzenia innowacyjnych urządzeń. Doświadczenie i rzetelna wiedza pozwalają osiągnąć wyznaczone cele.
Specjalizujemy się w produkcji urządzeń laserowych do cięcia metalu. Nasz zespół koncentruje się na projektowaniu urządzeń w oparciu o innowacyjne technologie oraz najwyższej jakości komponenty. Nasze działania spowodowały, że w krótkim czasie uplasowaliśmy się na pozycji technologicznego lidera w branży producentów urządzeń do cięcia metalu.
Już dziś aplikuj i dołącz do naszego zespołu!

Serwisant wycinarek laserowych

ZADANIA:
• Wykonywanie prac serwisowych (samodzielnie lub w zespole serwisowym) w zakresie bieżącej obsługi maszyn, usuwania awarii;
• Sporządzanie raportów serwisowych;
• Budowanie i utrzymywanie dobrych relacji z Klientem.

WYMAGANIA:
• Wykształcenie średnie lub wyższe techniczne (budowa maszyn, elektronika, automatyka, mechatronika itp.);
• Umiejętność obsługi komputera;
• Umiejętność posługiwania się dokumentacją elektryczną - mile widziane;
• Znajomość podstaw automatyki i mechaniki przemysłowej;
• Umiejętność analitycznego myślenia oraz rozwiązywania problemów technicznych;
• Dyspozycyjność, gotowość do częstych wyjazdów służbowych;
• Prawo jazdy kat. B;
• Sumienność oraz dokładność w wykonywaniu obowiązków;
• Chęć do zdobywania wiedzy i rozwój zawodowego;
• Znajomość języka angielskiego w stopniu komunikatywnym.

OFERUJEMY:
• Stabilne zatrudnienie w dynamicznie rozwijającej się firmie w oparciu o umowę o pracę;
• Pracę wśród najlepszych, w przyjaznym zespole, który chętnie dzieli się wiedzą i doświadczeniem;
• Możliwość realizacji ciekawych projektów - również międzynarodowych;
• Pakiet szkoleń podnoszących kompetencje i umiejętności w zakresie obsługi produkowanych maszyn;
• Warunki płacowe adekwatne do umiejętności i efektów pracy;
• Samochód służbowy;
• Atrakcyjny pakiet benefitów m.in.: bezpłatne porady prawne; dodatkowe ubezpieczenie grupowe; dodatek do dojazdów do pracy; lekcje języka angielskiego; udział w kosztach opieki medycznej oraz karta sportowa (Multisport).
 
Miejsce pracy: WAŁCZ
 
Prosimy o umieszczanie na dokumentach aplikacyjnych zgody na przetwarzanie danych osobowych dla potrzeb niezbędnych do realizacji procesu rekrutacji (zgodnie z Ustawa o Ochronie Danych Osobowych z dnia 29.08.97, Dz. U. Nr 133 Poz. 883). Zastrzegamy sobie prawo do odpowiedzi tylko na wybrane przez nas aplikacje.",,,,,Trzcianka,Pełny etat,Umowa o pracę,4147355300705788418
https://www.olx.pl/oferta/praca/praktyki-letnie-w-dziale-kontroli-jakosci-multeafil-CID4-IDUiGC5.html,2023-05-18, 831928529,Praktyki letnie w Dziale Kontroli Jakości Multeafil,Strona główna/Praca/Produkcja/Kontrola jakości/Kontrola jakości - Wielkopolskie/Kontrola jakości - Dobrzyca,http://multeafil.olx.pl,Doświadczenie nie jest wymagane,"Jesteśmy stabilną i stale rozwijającą się międzynarodową firmą, która specjalizuje się w produkcji herbaty. Działamy w sektorze B2B współpracując z największymi koncernami, a nasze produkty eksportujemy do krajów na każdym kontynencie. Wyróżnia nas elastyczność, ekspercka wiedza i unikalne doświadczenie budowane przez lata działalności w branży. Dzięki wysokim standardom jakości i indywidualnemu podejściu do klienta z powodzeniem wspieramy naszych partnerów na rynku herbaty.Aktualnie poszukujemy kandydatów na stanowisko:Praktykant w Dziale Kontroli Jakości MulteafilMiejsce pracy: Dobrzyca (powiat pleszewski)Twoje zadania:branie czynnego udział w kontroli wyrobów gotowych pod kątem parametrów pakowaniaocena sensoryczna surowców i produktów gotowychbranie czynnego udziału w kontroli wejściowej materiałów opakowaniowych i surowcówanaliza zgodności produktów finalnych ze specyfikacjąwsparcie pracowników Działu Kontroli Jakości w codziennych obowiązkachzapoznanie się z zaleceniami HACCP, ISO oraz IFS w odniesieniu do produkcji herbaty Nasze oczekiwania:studenci lub absolwenci kierunku Technologia żywności lub pokrewnychzainteresowanie poznaniem tajników produkcji herbatyinicjatywa i chęć uczenia się nowych rzeczyumiejętność współpracy w zespole W zamian oferujemy:4-6 tygodniowe praktyki płatne w okresie letnim (VII-IX)pracę w kompetentnym zespole i możliwość nabycia praktycznych umiejętnościzaświadczenie o odbyciu praktyk i referencje",,,,,Dobrzyca,Praktyka / staż,Inny,6067631171413436470
https://www.olx.pl/oferta/praca/zatrudnie-fryzjera-fryzjerke-goclaw-CID4-IDUBymp.html,2023-05-17, 836425037,Zatrudnię fryzjera/ fryzjerkę Gocław,"Strona główna/Praca/Fryzjerstwo, kosmetyka/Fryzjer, barber/Fryzjer, barber - Mazowieckie/Fryzjer, barber - Warszawa/Fryzjer, barber - Praga-Południe",https://www.olx.pl/oferty/uzytkownik/XLGnm/,Odpowiednie doświadczenie zawodowe/Praca zmianowa/Elastyczny czas pracy,Zatrudnimy fryzjera/fryzjerkę do salonu mieszczącego się na Gocławiu niedaleko CH Promenada.Salon fryzjerski posiada bardzo dużą bazę klientów. Elastyczny grafik pracy. Zatrudnimy na cały etat/ pół etatu lub jako praca dorywcza.Zapraszamy do kontaktu ,3500.0,8000.0,zł, mies. brutto,"Warszawa, Praga-Południe",Pełny etat,Umowa o pracę,4981616641530519387
https://www.olx.pl/oferta/praca/intendent-w-zespole-szkol-specjalnych-nr-4-CID4-IDUsnZo.html,2023-05-15, 834240218,Intendent w Zespole Szkół specjalnych nr 4,Strona główna/Praca/Edukacja/Szkolnictwo/Szkolnictwo - Małopolskie/Szkolnictwo - Kraków/Szkolnictwo - Krowodrza,https://www.olx.pl/oferty/uzytkownik/1n2JPh/,Odpowiednie doświadczenie zawodowe,"Praca na cały etat w charakterze intendenta w Zespole Szkół Specjalnych nr 4. Pensja brutto 3200 + 20%premii + dodatek stażowy. Praca od 7 do 15. Mile widziane doświadczenie na podobnym stanowisku. Zakres obowiązków: przygotowanie jadłospisów dla przedszkola i szkoły, zamówienie towarów, rozliczanie faktur, rozliczanie obiadów, współpraca z instytucjami (MOPS, MCOO, UMK i inne) i inne zadania zlecone przez dyrektora. Oferty przesyłać tylko drogą mailową.  ",3700.0,3800.0,zł, mies. brutto,"Kraków, Krowodrza",Pełny etat,Umowa o pracę,7150914460915192283
https://www.olx.pl/oferta/praca/cukiernik-pracownik-pracowni-lodowej-CID4-IDTu5YH.html,2023-05-19, 819871303,Cukiernik/Pracownik pracowni Lodowej,"Strona główna/Praca/Gastronomia/Cukiernik, piekarz/Cukiernik, piekarz - Mazowieckie/Cukiernik, piekarz - Warszawa/Cukiernik, piekarz - Praga-Południe",https://www.olx.pl/oferty/uzytkownik/24en5/,Doświadczenie nie jest wymagane,"W związku z dynamicznym rozwojem firmy, poszukujemy do Naszego zespołu cukiernika/pracownika pracowni Lodowej.Do obowiązków będzie należeć:-Produkcja Lodów rzemieślniczych-Dbanie o czystość stanowiska pracyWymagamy:-Zaangażowania i chęci do nauki ( NAUCZYMY CIĘ WSZYSTKIEGO OD PODSTAW)-aktualne badania sanepidowskie-brak przeciwskazań do pracy z żywnościąZapewniamy:-umowa o pracę-miłą atmosferę-terminowe wypłatyRobert tel. 88*******34",5400.0,6600.0,zł, mies. brutto,"Warszawa, Praga-Południe",Pełny etat,Umowa o pracę,-5449257067741404794
https://www.olx.pl/oferta/praca/barber-ka-w-gentlemen-barber-shop-lodz-CID4-IDTWLhg.html,2023-05-14, 826464914,Barber/ka w Gentlemen Barber Shop Łódź,"Strona główna/Praca/Fryzjerstwo, kosmetyka/Fryzjer, barber/Fryzjer, barber - Łódzkie/Fryzjer, barber - Łódź/Fryzjer, barber - Bałuty",https://www.olx.pl/oferty/uzytkownik/1DCPxZ/,Odpowiednie doświadczenie zawodowe/Praca w weekendy/Elastyczny czas pracy,"Cześć! Gentlemen Barber Shop Łódź poszukuje Barbera/ki do naszego zespołu! Gwarantujemy : -umowę dostosowaną do Twoich potrzeb i wysoki procent -świetną atmosferę -profesjonalny sprzęt -szkolenia produktowe -wysokie zarobki od 3000 - 8000 zł miesięcznie -pełen etat -możliwość rozwoju Jeśli jesteś świeżo po kursie barberskim i nie masz zbyt dużego doświadczenia, ale jesteś nastawiony na zdobywanie wiedzy, damy Ci taką szanse i zagwarantujemy rozwój ! Poszukujemy: -osób nastawionych na rozwój, ceniących sobie dobrą i jednoczenie luźna atmosferę w pracy -które, cenią sobie gwarancję zatrudnia i przejrzyste warunki współpracy -są nastawione na podnoszenie swoich kompetencji i są odpowiedzialne -charakteryzują się pełnym profesjonalizmem Doświadczenie będzie Twoim dodatkowym atutem. Prześlij nam swoje CV za pośrednictwem olx lub zadzwoń pod numer 79*******15",3000.0,8000.0,zł, mies. brutto,"Łódź, Bałuty",Pełny etat,Umowa o pracę,3945155077652593980
https://www.olx.pl/oferta/praca/pracownik-administracyjno-biurowy-CID4-IDUooSK.html,2023-05-04, 833290338,Pracownik administracyjno-biurowy,"Strona główna/Praca/Administracja biurowa/Administracja, prace biurowe/Administracja, prace biurowe - Wielkopolskie/Administracja, prace biurowe - Opatów",https://www.olx.pl/oferty/uzytkownik/2hFAN/,Doświadczenie nie jest wymagane,"Firma Comforteo z siedzibą w Opatowie k/Kępna poszukuje pracownika na stanowisko:Pracownik administracyjno-biurowy Do głównych obowiązków na tym stanowisku będzie m.in. należało:·         wprowadzanie danych do systemów,·         nadzór i kontrola dokumentów,·         fakturowanie,·         współpraca z działem księgowości, Od kandydatów oczekujemy:·         wykształcenie min. średnie,·         umiejętność planowania i organizowania pracy własnej,·         umiejętność logicznego myślenia,·         cierpliwość i skrupulatność,·         biegła umiejętność obsługi komputera,·         znajomość pakietu MS Office,·         wysoka kultura osobista,Prosimy o załączenie swojego CV za pośrednictwem OLX lub kontakt telefonicznyPodawane przez Pana/Panią dane osobowe w załączanym CV są zbierane dla potrzeb procesu rekrutacji na stanowisko wskazane w ogłoszeniu. Ma Pan/Pani prawo w każdej chwili wycofać zgodę na przetwarzanie danych, uzyskać dostęp do swoich danych, poprosić o: sprostowanie i uzupełnienie danych, usunięcie danych, ograniczenie przetwarzania danych, wyrazić sprzeciw wobec przetwarzania danych, wystąpić o przeniesienie danych i ze skargą do organu nadzorczego.Administratorem Pani/Pana danych osobowych jest spółka ComforteoWęgłowski i Stryjakiewicz Spółka komandytowaz siedzibą w Opatowie, ul. Bolesławiecka 14A, 63-645 Łęka Opatowska.",,,,,Opatów,Pełny etat,Umowa o pracę,6364438829429834369
https://www.olx.pl/oferta/praca/ekspresowa-praca-bez-jezyka-nawet-do-14-79-h-CID4-IDUoCuy.html,2023-05-20, 833342654,"EKSPRESOWA PRACA BEZ JĘZYKA -> nawet do 14,79 €/h",Strona główna/Praca/Praca za granicą/Praca za granicą - Dolnośląskie/Praca za granicą - Bielany Wrocławskie,https://www.olx.pl/oferty/uzytkownik/33fGR/,Kraj: Holandia/Doświadczenie nie jest wymagane/Praca zmianowa/Praca w weekendy/Rekrutacja online,"Nie musisz znać angielskiego, aby pracować za granicą! WEŹ UDZIAŁ W EKSPRESOWEJ REKRUTACJI I WYKORZYSTAJ SZANSĘ NA SZYBKI ZAROBEK! Wyjedź w weekend i rozpocznij szkolenia już w poniedziałek. Dołącz do zespołu Albert Heijn i realizuj zamówienia dla jednego z najpopularniejszych supermarketów w Holandii. [Nie pobieramy opłat za zorganizowanie pracy!] Miejsce pracy -> HolandiaWynagrodzenie brutto -> nawet do 14.79 €/h w tym:podstawa nawet do 12.39 €/h+11.06% dodatek ATV+8.33% dodatek wakacyjny Zostań pracownikiem magazynu i zyskaj:Atrakcyjne wynagrodzenie i wypłatę zawsze na czasSUPER dodatki płacowe (m.in. za nadgodziny i pracę na mroźni)Dostęp do wyposażonej stołówkiPracę na pełen etat w systemie zmianowym -> RÓWNIEŻ W WEEKENDYPomoc polskojęzycznych koordynatorów na miejscuNowoczesne lokacje mieszkaniowe z darmowym Wi-FiMożliwość skorzystania z programu poleceń, OTTO Rewards, FitOTTO czy Happy OTTO Wish!Umowę o pracę tymczasową na warunkach holenderskichUbezpieczenie pracownicze oraz dostęp do opieki zdrowotnejMinimum formalności (możliwość elektronicznego podpisania umowy)Dostęp do aplikacji myOTTO z planem pracy i paskami wypłat Twoje zadania:zbieranie produktów na terenie magazynu,korzystanie z systemu voice picking z możliwością wyboru j. polskiego,kontrola jakości,przygotowanie paczek do wysyłki. Aby dołączyć do Albert Heijn już w przyszłym tygodniu, powinieneś/powinnaś:być gotowy/a do pracy fizycznej i mieć dobry wzrok,chcieć pracować w systemie zmianowym,być zmotywowany/a do pracy od zaraz. Nie trać czasu! Aplikuj już teraz i wyjedź jak najszybciej po świetny zarobek! Wypełnij formularz, aby nasz konsultant czym prędzej mógł się z Tobą skontaktować. Chcemy żebyś wiedział, że Administratorem Danych Osobowych jest OTTO Work Force Recruitment Sp. z o.o. Ul. Szwedzka 5, Bielany Wrocławskie, 55-040 Kobierzyce, KRS 0000365511, NIP 8961508583, REGON 021351810, KRAZ 23365. Twoje dane będą przetwarzane przez Administratora Danych Osobowych dla potrzeb rekrutacji, tj. w procesie wyszukiwania odpowiednich kandydatów do zatrudnienia lub zarekomendowania ich naszym klientom. Pełna treść obowiązku informacyjnego znajduje się na stronie OTTO.",56.0,67.0,zł, godz. brutto,Bielany Wrocławskie,Pełny etat,Umowa o pracę,7964146263323537377
https://www.olx.pl/oferta/praca/pracownik-administracyjny-CID4-IDKurTr.html,2023-05-15, 686968521,Pracownik administracyjny,"Strona główna/Praca/Administracja biurowa/Administracja, prace biurowe/Administracja, prace biurowe - Mazowieckie/Administracja, prace biurowe - Ciechanów",https://www.olx.pl/oferty/uzytkownik/rVTEK/,Doświadczenie nie jest wymagane,"Firma Hana-Polska Sp. z o.o w Ciechanowie zatrudni pracownika na umowę o pracę, na cały etat. Główne obowiązki:wykonywanie czynności biurowych z zastosowaniem komputera i urządzeń zewnętrznych: drukarki, skaneraprowadzenie dokumentacji pracowniczejtworzenie raportów, analiz i zestawieńWymagane umiejętności:Język angielski komunikatywnydobra znajomość Mocrosoft Excelodporność na stres",3490.0,3491.0,zł, mies. brutto,Ciechanów,Pełny etat,Umowa o pracę,656570203258174953
